company_name,address,city,state,zip,phone,website,email
Big Horn Kennels,185 Bird Farm Rd,Sheridan,WY,82801,,,
Camp Canine,61 East Ln,Sheridan,WY,82801,,,
Country Pet Inn,87 Beaver Creek Rd,Sheridan,WY,82801,,,
Hoofnwoof Retreat,3 Fawn Drive,Buffalo,WY,82834,,,
Colleen's Kennels,590 Hoskins Ln,Rock Springs,WY,82901,,,
Just Like Home Boarding Kennels,121 Commerce Dr,Evanston,WY,82930,,,
Breezy Acres Kennels,2517 Eight Mile Rd,Cincinnati,OH,82930,,,
Roche Jaune Kennels,138 Fremont Lake Rd,Pinedale,WY,82941,,,
K-5 Kennels,13917 N Yellowstone Hwy,Pocatello,ID,83202,,,
Portneuf Kennels And The Cat House,4044 Tech Farm Rd,Pocatello,ID,83204,,,
Braun's Boarding Kennels And Grooming Services,7599 E Old Oregon Trail Rd,Lava Hot Springs,ID,83246,,,
Golay Retriever Kennels,1841 Dorian Dr,Twin Falls,ID,83301,,,
Moeller Retriever Kennels,3870 N 2600 E,Twin Falls,ID,83301,,,
Alpine Kennels,10664 Highway 75,Bellevue,ID,83313,,,
Saragold Kennels,3817 N 2500 E,Filer,ID,83328,,,
The Dog House Grooming & Boarding,219 N Main St,Paul,ID,83347,,,
Rosekennels Desert,336 W 50 S,Rupert,ID,83350,,,
Teton Kennels,1947 E 65th N,Idaho Falls,ID,83401,,,
Ameri Pet Hotel,2464 E 24th N,Idaho Falls,ID,83401,,,
Pet Styling Salon & Boarding,445 W 17th St,Idaho Falls,ID,83402,,,
Eastside Pet Kenneling & Supplies,285 S Woodruff Ave,Idaho Falls,ID,83404,,,
Crenshaw Kennels,240 W 700 S,Victor,ID,83455,,,
Olive Tree Kennels,31 E Foothill Rd,Salmon,ID,83467,,,
Canyon Rim Boarding Facility,16112 Willis Rd,Caldwell,ID,83607,,,
Sunset Grooming & Boarding,877 Sunset Dr,Emmett,ID,83617,,,
Duck Buster Kennels,9739 Bill Burns Rd,Emmett,ID,83617,,,
Long Valley Veterinary Clinic: Pet Boarding,13712 Highway 55,Mccall,ID,83638,,,
Kibby's Kennels,2820 S Eagle Rd,Meridian,ID,83642,,,
Pet Lodge,800 West Overland Rd,Meridian,ID,83642,,,
North Star Kennels,4435 N Black Cat Rd,Meridian,ID,83646,,,
K & S Animal Boarding,1980 SE Stewart Dr.,Mountain Home,ID,83647,,,
Fetch This Kennel Jeff & Debbie Weber,10465 Stone Quarry Rd,Payette,ID,83661,,,
Robertson's Kennels,8719 Little Willow Rd,Payette,ID,83661,,,
Morning Mist Kennels,4491 E Franklin Rd,Nampa,ID,83687,,,
Boise Dog Hotel,308 S 25th St,Boise,ID,83702,,,
Boise Kennels,2303 N 36th St,Boise,ID,83703,,,
Camp Bow Wow Boise Dog Boarding And Dog Day Care,3430 South T.K. Avenue,Boise,ID,83705,,,
Dog House The,6004 W Franklin Rd,Boise,ID,83709,,,
Ada Boarding & Grooming,8250 W Victory Rd,Boise,ID,83709,,,
Gem Crest Kennels,12868 W Goldenrod Ave,Boise,ID,83713,,,
Companions Dog Resort,106 w. 39th st.,Garden City,ID,83714,,,
Kickaboo Kennels,8263 E Howard Rd,Athol,ID,83801,,,
Happy Tails Bed & Biscuit,1014 Lone Pony Ln,Bonners Ferry,ID,83805,,,
Happy Tails Kennels,1013 Lone Pony Ln,Bonners Ferry,ID,83805,,,
Big Creek Boarding Kennel,20156 S Latour Creek Rd,Cataldo,ID,83810,,,
Coeur D'alene Pet Resort & Doggie Daycare,125 E. Hazel Avenue,Coeur D Alene,ID,83814,,,
Northwest Pet Resort,1717 Northwest Blvd.,Coeur D Alene,ID,83814,,,
K9 Campground,705 N Main Street,Moscow,ID,83843,,,
Pend Oreille Pet Lodge & Spa,895 Kootenai Cut Off Rd,Ponderay,ID,83852,,,
Camp K-9,2179 W Seltice Way,Post Falls,ID,83854,,,
Byer's Kennel,770 S Signal Point Rd,Post Falls,ID,83854,,,
Tp Kennel,11291 N Bruss Rd,Rathdrum,ID,83858,,,
Kootenai Kennels,15642 N Windsong Ln,Rathdrum,ID,83858,,,
Trails Inn Kennel,2888 W Diagonal Rd,Rathdrum,ID,83858,,,
Nora Creek Kennels,1011 Nora Creek Rd,Troy,ID,83871,,,
Sydneys Bed & Biscuit,574 East Main Street,American Fork,UT,84003,,,
Home Sweet Kennels,11757 S. 700 E.,Draper,UT,84020,,,
Draper All Pet Boarding,12716 Pony Express Rd,Draper,UT,84020,,,
Brads Boarding Kennels,677 Shepard Ln,Farmington,UT,84025,,,
Pampered Pet Resort,162 S Cooley St,Grantsville,UT,84029,,,
Erickson Grooming Boarding,390 N 600 E,Heber City,UT,84032,,,
Thorn Creek Kennel,500 E Center St,Heber City,UT,84032,,,
Ruffledale Pet Resort & Paw Spa,1045 N Main St,Layton,UT,84041,,,
Arrow Kennels,2971 W 560 S,Lehi,UT,84043,,,
Doggy Daycare,3067 London Ln,Magna,UT,84044,,,
Dog Show Kennels,4053 S 7200 W,Magna,UT,84044,,,
The Dog Lodge,7101 S 400 W,Midvale,UT,84047,,,
County Kennels,707 S Center St,Midway,UT,84049,,,
Greenwood Groomery & Kennels,180 S Highway 89,North Salt Lake,UT,84054,,,
Diggity Dog Resort,255 N 400 W,Salt Lake City,UT,84054,,,
Ikon Kennels,268 S 1200 W,Orem,UT,84058,,,
Doggie Den,502 W 1600 S,Orem,UT,84058,,,
Pet Boarding By Anthony's Pets,2718 Gallivan Loop,Park City,UT,84060,,,
Dog Kennels Center,2105 N. Tuscany Way,Pleasant Grove,UT,84062,,,
Kep's K-9 Kennel,1678 N Vernal Ave,Vernal,UT,84078,,,
White Pine Kennels,2100 Rasmussen Rd,Park City,UT,84098,,,
Brickyard Kennel,1221 E 3300 S,Salt Lake City,UT,84106,,,
Old Farm Pet Resort,3968 S 200 E,Salt Lake City,UT,84107,,,
Camp Barkalot,360 WEhitney Avenue,Salt Lake City,UT,84115,,,
Camp Bow Wow Salt Lake City Dog Boarding,475 West 3600 South,Salt Lake City,UT,84115,,,
Ellie's Pet Hotel Lc,1470 W Forest St,Brigham City,UT,84302,,,
South Fork Kennels,9685 E 200 S,Huntsville,UT,84317,,,
Cache Valley Pet Hotel & Day Camp,160 S. 600 W.,Logan,UT,84321,,,
Furry Friends Pet Boarding Services,241 S 100 E,Wellsville,UT,84339,,,
Poodle Shoppe The & Castlecreek Kennels,1300 Wall Ave,Ogden,UT,84404,,,
Miller Kennels,3101 W Pioneer Rd,Ogden,UT,84404,,,
Little Dog House,540 N HARRISVILLE RD,Harrisville,UT,84404,,,
Rolling Oaks Boarding Kennel,719 N 4700 W,Ogden,UT,84404,,,
Red Rock Groomery & Boarding,465 E Main St,Elmo,UT,84521,,,
Yawning Dog Ranch,140 Spring Canyon Rd,Helper,UT,84526,,,
Karen's Canine Campground,2781 S. Roberts,Moab,UT,84532,,,
Desert Doggie Daycare,4890 Sunny Acres Lane,Moab,UT,84532,,,
Ricmar Kennels & Behavior Cent,3231 W CENTER ST,Provo,UT,84601,,,
Hailstone's Animal Inn,3692 W 5600 S,Spanish Fork,UT,84660,,,
Amid Summer's Inn Bed And Breakfast,140 S 100 W,Cedar City,UT,84720,,,
D&b's Pet Sitting And Boarding,4891 West 1000 South,Cedar City,UT,84720,,,
Doggy Dude Ranch,800 E Main,Rockville,UT,84763,,,
Red Rock Pet Resort,130 N 800 E,Saint George,UT,84770,,,
Bali-mor's Pet Hotel,5494 S CHUICHU RD,Casa Grande,AZ,85193,,,
4 Paws Inn,11855 S Ave 11 East,Yuma,AZ,85367,,,
Mesa Vista Boarding & Grooming,1533 E River Rd,Belen,NM,87002,,,
Diadem Kennels,12423 State Highway 14 N,Cedar Crest,NM,87008,,,
Dream Weaver Kennels,50 Wilson Loop,Edgewood,NM,87015,,,
Corrales Kennels,490 E Valverde Rd,Corrales,NM,87048,,,
Ace Of Hearts Kennel,126 Atrisco Pl SW,Albuquerque,NM,87105,,,
Bolton Boarding Kennels,2005 Yale Blvd SE,Albuquerque,NM,87106,,,
Camp Bow Wow Albuquerque Dog Boarding,3228 Los Arboles NE,Albuquerque,NM,87107,,,
Academy Boarding Kennels,6000 Brentwood Ln NE,Albuquerque,NM,87109,,,
Rio Grande Kennel Club,4408 Prospect Ave NE,Albuquerque,NM,87110,,,
Pedigree Grooming And Boarding,11200 Menaul Blvd NE,Albuquerque,NM,87112,,,
K9 Fun Camp,1225 Milda St.,Gallup,NM,87301,,,
Braemarr Boarding Kennels,906 Old Las Vegas Hwy # B,Santa Fe,NM,87505,,,
Paw Print Kennels,1196 Harrison Rd,Santa Fe,NM,87507,,,
Pet Guardian Boarding Kennels The,1196 Harrison Rd,Santa Fe,NM,87507,,,
Country Boarding Kennels,27712 W Frontage Rd,Santa Fe,NM,87507,,,
Pet Suites Boarding Grooming & Daycare,7502 Mallard Way,Santa Fe,NM,87507,,,
Black Dog Ranch Boarding Kennels & Cattery,200 Hidden Ln,Socorro,NM,87801,,,
Calista Animal Hospital & Boarding Facility,1889 Calle de Ninos,Las Cruces,NM,88005,,,
Casita Boarding Kennel,10121 N Valley Dr,Las Cruces,NM,88007,,,
Tinlee Kennels,1716 W Montana St,Silver City,NM,88061,,,
Country View Boarding Kennels,56 Bear Mountain Rd,Silver City,NM,88061,,,
Ford's Chaparral Kennels,204 Autumn Sage Ln,Chaparral,NM,88081,,,
Chantelle Nicole's Kennels,244 Tornillo Flats Dr,Chaparral,NM,88081,,,
Clovis Portales Kennel Club,1520 Mitchell St,Clovis,NM,88101,,,
Pat's Vip Kennels,1002 E 2nd St,Roswell,NM,88201,,,
Mary Jo's Kennels,5200 W Pine Lodge Rd,Roswell,NM,88201,,,
Coyote Kennels,64 Mark Rd,Roswell,NM,88201,,,
Pet Stop Boarding Kennels,1141 Center Ave,Carlsbad,NM,88220,,,
San Zan Kennels & Stables,5206 N Grimes St,Hobbs,NM,88242,,,
Cottonwood Pet Resort,40 Mcdonald Rd,Alamogordo,NM,88310,,,
R & S Boarding Kennels,4120 N Florida Ave,Alamogordo,NM,88310,,,
Holiday Kennels,34 Holiday Ln,La Luz,NM,88337,,,
Nordquist Kennels,700 Old Mescalero Rd,Tularosa,NM,88352,,,
Paws 'n Claws Pet Resort,640 Eastgate Rd,Henderson,NV,89011,,,
Scampers Mobile Pet Grooming,357 E Van Wagenen,Henderson,NV,89015,,,
Dirty Daisy Grooming & Boarding,6355 N Commerce St Ste 106,North Las Vegas,NV,89031,,,
Big Dogs Grooming & Boarding,2361 W Mesquite Ave,Pahrump,NV,89060,,,
Pet's Bed & Breakfast,1220 HINSON ST,Las Vegas,NV,89102,,,
Pet Resort & Spa,3250 N Decatur Boulevard,Las Vegas,NV,89102,,,
Doggie District Pet Resort,3223 N Rainbow Blvd,Las Vegas,NV,89108,,,
Just Like Home Doggie Hotel And Grooming,4872 W. Lake Mead Blvd,Las Vegas,NV,89108,,,
Doggie Den,4347 E Stewart Avenue,Las Vegas,NV,89110,,,
Sue Zan Kennels,1788 N Gateway Rd,Las Vegas,NV,89115,,,
Hap-e Dog Inn,2225 N NELLIS BLVD,Las Vegas,NV,89115,,,
Treasure Island Hotel & Casino,3300 Las Vegas Blvd S,Las Vegas,NV,89115,,,
Animal Inn,3460 W Oquendo Rd,Las Vegas,NV,89118,,,
Camp Bow Wow Las Vegas Dog Boarding Facility,5175 S. Valley View Blvd,Las Vegas,NV,89118,,,
A-vip Pet Resort,2675 W Arby Ave,Las Vegas,NV,89119,,,
America Dog & Cat Hotel,2900 E Patrick Ln Ste 4B,Las Vegas,NV,89120,,,
Las Vegas Pet Resort,6360 S Pecos Rd,Las Vegas,NV,89120,,,
Paradise Bay Pet Resort,6360 S PECOS RD,Las Vegas,NV,89120,,,
Camp K-9 Of Las Vegas,10611 CAPESTHORNE WAY,Las Vegas,NV,89135,,,
Durango Doggie Dude Ranch,5900 N DURANGO DR,Las Vegas,NV,89149,,,
Cedar Grove Pet Resort,106 Mineral Dr,Ely,NV,89301,,,
Top Gun Kennels,7747 Kamibo Dr,Fallon,NV,89406,,,
Pets Bed & Breakfast,81 Mason Rd,Fernley,NV,89408,,,
Carson Valley Kennels & Grooming,1390 State Route 88,Minden,NV,89423,,,
Aunt Kim's Dog House,325 5th Street,Sparks,NV,89431,,,
Spanish Springs Boarding Kennel,5645 Pyramid Way,Sparks,NV,89436,,,
Rose Creek Kennels,7595 W Rose Creek Rd,Winnemucca,NV,89445,,,
Pet Network Boarding & Daycare,401 Village Blvd,Incline Village,NV,89451,,,
Fantasia Pet Hotel,6340 N Virginia St,Reno,NV,89506,,,
Model Farm Kennels & Stables,5000 Amy Road,Reno,NV,89510,,,
Fisher's Desert Kennels,8340 Desert Way,Reno,NV,89521,,,
Cold Nose Kennels,201 Linehan Rd,Mound House,NV,89706,,,
Brebeau Animal Boarding,2193 Industrial Way,Elko,NV,89801,,,
The Dog Den,531 Court St,Elko,NV,89801,,,
Club Pet Boarding Center,6461 El Apajo Rd,Rancho Santa Fe,CA,92067,,,
La Paws Pet Resort,20348 Orchard St.,Tehachapi,CA,93561,,,
Camp K-9 Of Marin,5810 Paradise Drive,Corte Madera,CA,94925,,,
Bridewell Hilltop Kennels,325 Sunset Trail,Novato,CA,94945,,,
Two Rock Dog Ranch,4395 Middle Two Rock Rd,Petaluma,CA,94952,,,
Jay Tee Kennels,2216 Evans Rd,Valley Springs,CA,95252,,,
Refuge Ranch Pet Care & Boarding,1975 Ridgecrest Way,West Point,CA,95255,,,
Kelly's Boarding Kennels,5907 Garst Rd,Modesto,CA,95357,,,
Olive Hill Kennels,5235 Leiser Road,Knights Landing,CA,95645,,,
Alpha K-9 Kennels,29-329 Chin Chuck Rd,Hakalau,HI,96710,,,
Bar-king Dog Kennel,16-1900 35th Ave,Keaau,HI,96749,,,
Green Acres Kennels,26075 SE Highway 212,Boring,OR,97009,,,
Airport Inn Pet Lodge,23880 S BARLOW RD,Canby,OR,97013,,,
Our Gang Kennels,29855 S Gordon Rd,Colton,OR,97017,,,
Dinah's Dog House,300 Frankton Rd,Hood River,OR,97031,,,
Cats Only Boarding Svc,4970 ROSEWOOD ST,Lake Oswego,OR,97035,,,
Carlgren Retriever Kennel,12950 S New Era Rd,Oregon City,OR,97045,,,
Kellie's Dog House,1723 WASHINGTON ST,Oregon City,OR,97045,,,
Parkdale Kennels,28414 Parkdale Rd,Rainier,OR,97048,,,
Double Dog Ranch,76011 Delena Mayger Road,Rainier,OR,97048,,,
Vonnie's Dog House,244 N COLUMBIA RIVER HWY,Saint Helens,OR,97051,,,
Mt Hood Pet Resort,17440 Meinig Avenue,Sandy,OR,97055,,,
Applegate's Beagle Kennel,38835 SE TRUBEL RD,Sandy,OR,97055,,,
Dinah's Dog House,1705 Lambert St,The Dalles,OR,97058,,,
Lana's Kennels,1925 US Highway 197,The Dalles,OR,97058,,,
Eagle Caves Pet Resort,3430 W. 10th St,The Dalles,OR,97058,,,
Fido's Doggie Daycare,29702 SW TOWN CENTER LOOP W,Wilsonville,OR,97070,,,
Coopers Boarding Kennel,7920 SE Amity Rd,Amity,OR,97101,,,
Jewel Creek Kennels,21777 Sandlake Rd,Cloverdale,OR,97112,,,
Tail Wag-inn Boarding Kennel & Grooming,20999 N HWY 99W,Dundee,OR,97115,,,
Dogs @ Play Doggie Daycare,3322 Pacific Ave,Forest Grove,OR,97116,,,
Hammond Kennel,1050 Pacific Dr,Hammond,OR,97121,,,
Laurel Acres Kennels,30845 SW Lukas Road,Hillsboro,OR,97123,,,
Lin Tara Sunset Kennel,24810 NW Meek Rd,Hillsboro,OR,97124,,,
Namie Kennel,17245 NE HIGHWAY 240,Newberg,OR,97132,,,
Country Kitty Cat Kennel,23150 NE Dayton Ave,Newberg,OR,97132,,,
Mountain Top Kennels,24000 NE Mountain Top Rd,Newberg,OR,97132,,,
Jean's Boarding Kennel,79721 Hamlet Rd,Seaside,OR,97138,,,
Wilson River K-9 Lodge,15780 Wilson River Hwy,Tillamook,OR,97141,,,
Canine Garden Resort,1965 Abby Lane,Tillamook,OR,97141,,,
Bay Breeze Boarding,1480 SE 9th St,Warrenton,OR,97146,,,
Ramshorn Boarding Kennel,22571 N.W. Roosevelt Dr.,Yamhill,OR,97148,,,
All Paw Bed & Biscuit Dog Boarding,7805 N Dwight Ave,Portland,OR,97203,,,
Benson Hotel,309 SW Broadway,Portland,OR,97205,,,
Fetch Doggie Daycare,2021 NE MLK BLVD,Portland,OR,97212,,,
Dogs Dig It-largest Daycare In Portland,1132 SE Salmon St,Portland,OR,97214,,,
Howliday Inn,940 SE Madison,Portland,OR,97214,,,
Airpet Hotel,6212 NE 78th Ct,Portland,OR,97218,,,
Camp Doggie Tails,8526 SW Terwilliger Blvd,Portland,OR,97219,,,
Kittie Cottages Cat Boarding,10708 NE Siskiyou St,Portland,OR,97220,,,
Frans Birdie Camp,5053 SE King Rd,Milwaukie,OR,97222,,,
Buster And Lilly's Doggie Daycare,13707 SW Pacific Hwy,Tigard,OR,97223,,,
4 Paws Dog Day Care & Boarding,9740 SW Tigard St,Tigard,OR,97223,,,
Lucky Dog Grooming & Daycare,11535 SW DURHAM RD,Tigard,OR,97224,,,
Central Bark Doggy Daycare,4730A SW OLESON RD,Portland,OR,97225,,,
Grooming & Cat Boarding,4905 SW 77th Ave,Portland,OR,97225,,,
Fletchers Boarding Kennels,12959 SE Powell Blvd,Portland,OR,97236,,,
Pet Village,3185 Turner Rd SE,Salem,OR,97302,,,
Cat Boarding Home,2107 Kinglet Way NE,Keizer,OR,97303,,,
Animal Inn,3780 Boone Rd SE Ste 1,Salem,OR,97317,,,
Albany Animal Bed'n'beauty Pet Hotel,615 Madison St SE,Albany,OR,97321,,,
South Valley Boarding Kennels,31533 Fern Rd,Corvallis,OR,97333,,,
Corvallis Kennels,720 SW Wake Robin Ave,Corvallis,OR,97333,,,
Dallas Doggie Daycare & Boarding,16545 Ellendale Rd.,Dallas,OR,97338,,,
Brianna's Canine Resort,57500 SW Hebo Rd,Grand Ronde,OR,97347,,,
Oak Grove Kennels,6820 S Pacific Hwy W,Monmouth,OR,97361,,,
Rose Lodge Boarding Kennels,146 N Holiday Ln,Otis,OR,97368,,,
Country Livin' Dog Daycare,30918 Peterson Rd,Philomath,OR,97370,,,
Dog & Cat Boarding,40777 Shimanek Bridge Dr,Scio,OR,97374,,,
Dog Days Inn,513 Chester St,Silverton,OR,97381,,,
Field Of Dreams Boarding,29180 Santiam Hwy,Sweet Home,OR,97386,,,
Hedgerow Kennels,32234 Country Rd,Tangent,OR,97389,,,
Alsea River Boarding Kennels,11791 E Alsea Hwy,Tidewater,OR,97390,,,
Willamette Valley Dog & Cat Motel,28438 Bodenhamer Rd,Eugene,OR,97402,,,
Tall Oaks Dog Resort,86495 Sanford Rd,Eugene,OR,97402,,,
Auntie Shirley's Cat Kennels,410 Sunnyside Dr,Eugene,OR,97404,,,
Riverview Kennels,83737 N. Bank Lane,Bandon,OR,97411,,,
Alison's Pet Palace,1195 Newmark Avenue,Coos Bay,OR,97420,,,
Pampered Pets Boarding & Grooming,93190 Green Acres Ln,Coos Bay,OR,97420,,,
Critter Creek Inn,89180 Sheffler Rd,Elmira,OR,97437,,,
Klassic Tails Inn,90010 Knight Rd,Elmira,OR,97437,,,
Tailwagger's Grooming & Boarding Kennels,85290 Highway 101,Florence,OR,97439,,,
Claymore Waggin' Inn,90558 Alvadore Rd,Junction City,OR,97448,,,
Raven's Bed & Biscuit,84224 N Enterprise Rd,Pleasant Hill,OR,97455,,,
Howl A Day Inn,12116 Wildwood Dr,North Bend,OR,97459,,,
Lone Pine Pet Resort,1417 NE Rifle Range St,Roseburg,OR,97470,,,
Canine Country Club And Johnson Hill Stable,493 Corvallis Ave,Roseburg,OR,97471,,,
Lookingglass Kennel,8026 Lookingglass Rd,Roseburg,OR,97471,,,
Leader Of The Pack K-9 Daycare & Boarding,2590 Main St,Springfield,OR,97477,,,
House Of Dogs,835 A St,Springfield,OR,97477,,,
Dog House,3522 Main St,Springfield,OR,97478,,,
Country Inn Kennels & Grooming,41557 McKenzie Hwy,Springfield,OR,97478,,,
Sutherlin Kennel,819 Fir Grove Ln,Sutherlin,OR,97479,,,
Hidden Hill Kennels,21624 Glaze Rd,Veneta,OR,97487,,,
Bev's Boarding,3460 Corey Rd,Central Point,OR,97502,,,
Roblen Kennel,4925 Tioga Way,Central Point,OR,97502,,,
Laurel Acres Boarding Kennel,9680 Blackwell Rd,Central Point,OR,97502,,,
All Good Dogs Pet Resort,15222 Antioch Rd,White City,OR,97503,,,
Echo Pines Pet Grooming & Boarding,273 Canyon Oak Dr,Grants Pass,OR,97526,,,
Applegate Country Boarding Kennels,150 Detrick Dr,Grants Pass,OR,97527,,,
Slate Creek Doggy Daycare,6123 Fish Hatchery Rd.,Grants Pass,OR,97527,,,
Big Spring Boarding Kennels,32225 Redwood Hwy,O Brien,OR,97534,,,
Alpha Gay Boarding Kennel,1469 Pacific Ln,Phoenix,OR,97535,,,
R & R Pet Resort,340 Cabbage Ln,Phoenix,OR,97535,,,
Thompson Creek Doggy Camp,4901 Thompson Creek Road,Selma,OR,97538,,,
K-9 Country Club,2343 Gettle St,Klamath Falls,OR,97603,,,
Parkyour Pooch Kennel,22095 Bear Creek Rd,Bend,OR,97701,,,
The Dog House,609 S Academy St,Lennox,SD,97702,,,
Bend Pet Resort,60909 27th St,Bend,OR,97702,,,
Prineville Pet Boarding,280 NE 13th St,Prineville,OR,97754,,,
Deschutes Pet Lodge,6335 SW Canal Blvd,Redmond,OR,97756,,,
Happy Tales Pet Resort,8369 S Highway 97,Redmond,OR,97756,,,
Paws-n-claws Resort,67717 Cloverdale Rd,Sisters,OR,97759,,,
Riverside Boarding Kennels & Grooming Salon,2504 NE Riverside Pl,Pendleton,OR,97801,,,
Warm Creek Kennel,61303 Lower Cove Rd,Cove,OR,97824,,,
Lin Lee Kennels,83456 Russell Ln,Joseph,OR,97846,,,
Penrod Kennels,83903 N Main St,Milton Freewater,OR,97862,,,
Critter Country Kennels,51708 Hwy 26,Mount Vernon,OR,97865,,,
Love My Dog Daycare,28544 Hwy 730,Umatilla,OR,97882,,,
Creature Comforts Kennel,36215 55th Ave S,Auburn,WA,98001,,,
Fido And Me Doggie Daycare,"30741 3rd Ave., Suite 153",Black Diamond,WA,98010,,,
Delanda Dog Inn,19419 BOTHELL WAY,Bothell,WA,98011,,,
Camp Happy Paws,4616 174th St SE,Bothell,WA,98012,,,
Camp Charlie Pet Svc,14147 311TH AVE NE,Duvall,WA,98019,,,
Canine Country Club,2412 Neal Rd SE,Fall City,WA,98024,,,
Holiday Kennels,22211 Russell Rd,Kent,WA,98032,,,
Eastside Pet Lodge & Play Care,1811 Market St,Kirkland,WA,98033,,,
Doggie Care Resort,17720 164th Ave NE,Woodinville,WA,98072,,,
Cascade Kennels,20005 178TH AVE NE,Woodinville,WA,98072,,,
Inn At The Market,86 Pine St,Seattle,WA,98101,,,
Adorable Pet Boarding,1069 3rd Avenue,Seattle,WA,98104,,,
Fetch Doggie Daycare,1411 34th Ave,Seattle,WA,98122,,,
Dogfather Grooming & Boarding,1605 12TH AVE,Seattle,WA,98122,,,
City Cat Resort & Boarding,10330 Lake City Way NE,Seattle,WA,98125,,,
Great Dog Daycare,11333 Roosevelt Way NE,Seattle,WA,98125,,,
Fuzzy Buddy's Dog Daycare,10907 AURORA AVE N,Seattle,WA,98133,,,
All My Kitties Cat Boarding,3115 S Lane St,Seattle,WA,98144,,,
Adorable Pet Lodge,1043 S 140th St,Burien,WA,98168,,,
Hillrose Pet Resort,2040 S 142nd St,Seatac,WA,98168,,,
Dog Detailing Boarding For Les,16846 35TH AVE S,Seattle,WA,98188,,,
Sunnyhill Kennels & Cattery,8033 Summit Park Rd,Anacortes,WA,98221,,,
Snoline Kennels,11524 State Route 530 NE,Arlington,WA,98223,,,
Granite Retriever Kennels,16405 126th St NE,Arlington,WA,98223,,,
Canine Country Club & Cattery,17625 3rd Ave NE,Arlington,WA,98223,,,
R & R Kennel,1833 Mt Baker Hwy,Bellingham,WA,98226,,,
Northwest Kennels,4796 Northwest Dr,Bellingham,WA,98226,,,
Bellingham Bed & Biscuit,5028 Hannegan Rd,Bellingham,WA,98226,,,
A Sweet Country Kennel,3370 Sweet Rd,Blaine,WA,98230,,,
Jee Jac Kennels,838 E Gilkey Rd,Burlington,WA,98233,,,
A Better Pet Dog Training & Boarding,2950 Iverson Ln,Custer,WA,98240,,,
Hyline Hotel & Training 4 Dogs,1012 E Hemmi Rd,Everson,WA,98247,,,
Lucky Dogs Farm,5748 Double Bluff Rd,Freeland,WA,98249,,,
Animal Inn,25 Boyce Rd,Friday Harbor,WA,98250,,,
Mallard Lake Kennels,6403 123rd Ave NE,Lake Stevens,WA,98258,,,
Arcadia Dog Ranch,7612 111th Ave NE,Lake Stevens,WA,98258,,,
Bayview Boarding Kennels,1112 E Cascade Ln,Lynden,WA,98264,,,
Adventure Dog Ranch,14914 2nd Ave NE,Marysville,WA,98271,,,
Camp Canine Doggy Day Care,11126 Mukilteo Speedway,Mukilteo,WA,98275,,,
Camp 4k9,12711 ROOSEVELT RD,Snohomish,WA,98290,,,
"Mt View Dog Ranch, Loving Dog Boarding",1916 Newberg Rd,Snohomish,WA,98290,,,
Canine Cozy Care Resort,2919 317th St NW,Stanwood,WA,98292,,,
Bone-a-fide Dog Ranch,7928 184th st se,Snohomish,WA,98296,,,
Gracious Kennels Ranch & Spa,9511 172nd St SE,Snohomish,WA,98296,,,
Bayside Animal Lodge Ltd,12615 134th Avenue Kp N,Gig Harbor,WA,98329,,,
Howllywood Pet Grooming & Boarding,14528 88TH AVE NW,Gig Harbor,WA,98329,,,
The Dog House,3308 B Harborview Dr,Gig Harbor,WA,98332,,,
Peninsula Pet Lodge,2319 Point Fosdick Dr NW,Gig Harbor,WA,98335,,,
Alder Creek Pet Lodge,15250 Cox Ave NW,Poulsbo,WA,98370,,,
Primrose Lane Dog Boarding,383 ne Stenman Lane,Poulsbo,WA,98370,,,
Viking Kennels,4171 NE Rova Rd,Poulsbo,WA,98370,,,
Hearthside Kennel,11204 154th Street Ct E,Puyallup,WA,98374,,,
No Place Like Home Pet Resort,14720 58th Ave E.,Puyallup,WA,98375,,,
Mollys Dog Boarding & Training,7927 189th St Ct E,Puyallup,WA,98375,,,
Green Mountain Pet Lodge,14637 NW Holly Rd,Seabeck,WA,98380,,,
Dungeness Ranch Pet Boarding,4194 Sequim Dungeness Way,Sequim,WA,98382,,,
Sunbeltkennels,93 e michigan school rd,Sequim,WA,98382,,,
SHAGGY SHACK PET RESORT & SPA,3508 224TH ST E,Spanaway,WA,98387,,,
Green Acres Pet Resort,3508 224th St E,Spanaway,WA,98387,,,
Bonney Lake Dog House,19473 State Route 410 E,Bonney Lake,WA,98391,,,
